transaction_id,customer_id,merchant_id,amount,is_fraudulent,card_type,location,purchase_category,customer_age,transaction_description,transaction_time_numeric
450,1082,2062,2066.07,0,3,22,2,48,2062,1672531649
451,1034,2059,6935.22,0,1,20,1,52,2059,1672531650
452,1065,2081,826.62,0,2,9,4,28,2081,1672531651
453,1063,2035,4195.57,0,0,10,2,61,2035,1672531652
454,1033,2077,1127.68,0,1,17,0,57,2077,1672531653
455,1007,2085,5018.82,0,0,48,4,42,2085,1672531654
456,1012,2001,429.36,1,1,39,3,24,2001,1672531655
457,1082,2043,1047.11,1,1,10,5,36,2043,1672531656
458,1055,2006,50.36,1,2,11,5,65,2006,1672531657
459,1036,2084,9345.71,1,2,19,0,58,2084,1672531658
460,1006,2080,6649.72,1,1,16,5,48,2080,1672531659
461,1001,2058,1655.37,0,0,2,3,32,2058,1672531660
462,1043,2042,2275.56,0,2,10,0,19,2042,1672531661
463,1099,2094,7100.43,1,1,15,0,46,2094,1672531662
464,1017,2094,3355.65,1,0,45,5,36,2094,1672531663
465,1082,2073,1178.04,0,3,9,4,52,2073,1672531664
466,1034,2017,7321.23,1,1,50,0,64,2017,1672531665
467,1021,2028,7971.16,0,1,45,0,19,2028,1672531666
468,1095,2007,5489.02,1,2,4,5,27,2007,1672531667
469,1057,2083,3955.66,1,1,1,2,47,2083,1672531668
470,1071,2037,6572.35,1,1,2,1,56,2037,1672531669
471,1091,2042,3934.07,0,3,7,4,49,2042,1672531670
472,1055,2008,5774.42,1,3,13,1,64,2008,1672531671
473,1072,2096,7500.76,0,3,9,0,63,2096,1672531672
474,1002,2010,6881.13,0,2,29,0,62,2010,1672531673
475,1015,2071,9879.63,0,1,34,4,26,2071,1672531674
476,1010,2078,2265.89,0,3,39,4,49,2078,1672531675
477,1089,2049,6442.58,0,3,11,1,30,2049,1672531676
478,1020,2012,1565.45,1,0,35,4,18,2012,1672531677
479,1070,2052,6942.49,0,2,43,4,25,2052,1672531678
480,1005,2033,7535.66,1,3,44,0,70,2033,1672531679
481,1048,2023,7164.86,1,2,11,3,55,2023,1672531680
482,1075,2031,8932.9,0,1,17,1,57,2031,1672531681
483,1071,2099,9693.11,1,2,43,5,45,2099,1672531682
484,1019,2052,8001.35,1,3,16,1,57,2052,1672531683
485,1056,2012,4957.08,1,2,22,0,68,2012,1672531684
486,1017,2003,9159.28,0,3,4,4,55,2003,1672531685
487,1006,2027,6952.42,1,0,42,3,37,2027,1672531686
488,1040,2021,3072.49,1,3,38,4,43,2021,1672531687
489,1047,2050,7560.45,0,3,32,0,41,2050,1672531688
490,1006,2100,3035.55,1,0,37,5,68,2100,1672531689
491,1046,2052,2100.35,0,0,7,0,68,2052,1672531690
492,1027,2037,6386.1,0,1,46,4,69,2037,1672531691
493,1088,2083,9515.99,1,2,15,4,27,2083,1672531692
494,1032,2097,1918.16,0,0,22,5,24,2097,1672531693
495,1086,2084,172.04,1,0,15,5,48,2084,1672531694
496,1014,2020,2964.88,1,1,49,2,36,2020,1672531695
497,1046,2016,2078.8,1,2,11,0,41,2016,1672531696
498,1100,2039,8278.29,0,2,39,2,59,2039,1672531697
499,1072,2063,6808.01,0,3,21,1,43,2063,1672531698
500,1053,2056,679.55,1,3,25,1,38,2056,1672531699
501,1080,2095,4531.47,1,1,8,4,53,2095,1672531700
502,1096,2040,1198.34,1,0,41,5,55,2040,1672531701
503,1020,2088,9449.3,1,1,32,3,62,2088,1672531702
504,1031,2078,6619.23,1,1,27,4,52,2078,1672531703
505,1021,2017,115.58,1,2,12,2,52,2017,1672531704
506,1023,2046,5979.63,1,2,38,3,35,2046,1672531705
507,1053,2086,3438.26,1,2,18,0,30,2086,1672531706
508,1004,2013,3755.41,1,0,48,3,69,2013,1672531707
509,1023,2048,3044.83,1,3,45,4,53,2048,1672531708
510,1095,2066,6196.39,1,2,34,3,45,2066,1672531709
511,1043,2026,9196.36,0,0,18,3,53,2026,1672531710
512,1053,2063,6355.84,0,2,27,1,36,2063,1672531711
513,1086,2058,5937.43,1,2,48,1,70,2058,1672531712
514,1095,2050,6794.38,1,1,32,2,37,2050,1672531713
515,1032,2061,9770.36,1,2,25,4,32,2061,1672531714
516,1035,2035,5004.95,0,0,19,0,62,2035,1672531715
517,1021,2073,3521.45,0,2,4,1,53,2073,1672531716
518,1090,2077,2565.26,1,3,50,0,19,2077,1672531717
519,1014,2055,4741.24,1,0,35,0,60,2055,1672531718
520,1049,2012,7980.34,0,3,49,5,43,2012,1672531719
521,1005,2097,7531.65,1,2,39,4,51,2097,1672531720
522,1061,2055,7700.18,0,3,30,1,35,2055,1672531721
523,1029,2048,4232.79,1,1,30,5,24,2048,1672531722
524,1026,2079,5875.38,0,0,38,0,70,2079,1672531723
525,1059,2024,8807.55,1,0,24,3,37,2024,1672531724
526,1045,2056,9491.73,1,0,14,5,41,2056,1672531725
527,1040,2081,6851.63,1,3,25,3,47,2081,1672531726
528,1030,2055,9946.44,1,0,5,4,54,2055,1672531727
529,1029,2012,3805.87,0,2,18,2,40,2012,1672531728
530,1004,2006,9628.05,0,3,1,4,40,2006,1672531729
531,1085,2066,7592.9,0,2,36,5,65,2066,1672531730
532,1025,2044,877.42,1,0,13,2,69,2044,1672531731
533,1052,2060,2529.04,0,0,1,0,64,2060,1672531732
534,1043,2087,929.57,1,2,42,1,69,2087,1672531733
535,1036,2029,2461.44,1,0,30,5,68,2029,1672531734
536,1009,2083,8307.99,1,3,3,2,47,2083,1672531735
537,1099,2088,6316.68,0,1,39,1,30,2088,1672531736
538,1036,2092,949.12,0,0,4,3,53,2092,1672531737
539,1045,2020,3804.71,1,0,26,4,22,2020,1672531738
540,1083,2064,3380.45,0,3,16,0,39,2064,1672531739
541,1066,2068,6040.05,1,2,16,5,58,2068,1672531740
542,1052,2081,4698.1,0,2,25,0,45,2081,1672531741
543,1087,2083,3235.5,1,2,4,3,63,2083,1672531742
544,1069,2068,5530.73,1,3,9,4,46,2068,1672531743
545,1043,2011,7043.36,0,1,32,5,54,2011,1672531744
546,1004,2038,4517.48,0,3,13,5,56,2038,1672531745
547,1015,2060,6141.04,0,2,8,2,48,2060,1672531746
548,1034,2056,958.59,0,0,47,1,59,2056,1672531747
549,1023,2011,6841.4,1,0,22,1,26,2011,1672531748
550,1075,2062,5938.36,1,3,28,1,51,2062,1672531749
551,1034,2039,6755.67,1,0,31,0,23,2039,1672531750
552,1005,2020,292.08,0,2,47,4,40,2020,1672531751
553,1014,2017,5067.88,0,3,11,1,45,2017,1672531752
554,1077,2088,700.31,0,3,27,2,23,2088,1672531753
555,1056,2039,1820.52,0,3,5,4,30,2039,1672531754
556,1045,2032,2754.66,1,1,32,5,59,2032,1672531755
557,1094,2067,5654.85,1,1,48,3,19,2067,1672531756
558,1041,2055,8015.06,1,3,50,2,26,2055,1672531757
559,1056,2038,5361.27,0,2,13,5,68,2038,1672531758
560,1078,2073,7246.07,1,2,28,5,58,2073,1672531759
561,1066,2007,2539.51,1,0,12,3,32,2007,1672531760
562,1015,2071,1185.51,1,2,38,4,28,2071,1672531761
563,1050,2010,5172.2,1,2,10,4,68,2010,1672531762
564,1074,2006,1747.45,0,1,19,1,48,2006,1672531763
565,1025,2066,4522.74,1,1,21,2,43,2066,1672531764
566,1033,2014,8537.02,0,2,39,2,31,2014,1672531765
567,1006,2066,407.77,1,1,43,1,56,2066,1672531766
568,1091,2055,6015.19,0,1,35,1,23,2055,1672531767
569,1056,2053,4273.05,1,0,37,2,43,2053,1672531768
570,1001,2013,6871.21,0,0,31,5,63,2013,1672531769
571,1067,2060,9685.96,0,0,46,3,58,2060,1672531770
572,1069,2085,777.44,0,1,29,0,67,2085,1672531771
573,1088,2093,4826.64,0,1,30,3,57,2093,1672531772
574,1093,2073,2497.94,0,3,13,4,36,2073,1672531773
575,1095,2033,3879.16,1,1,35,5,67,2033,1672531774
576,1095,2046,7447.86,1,2,47,3,56,2046,1672531775
577,1086,2033,6542.18,0,1,48,1,49,2033,1672531776
578,1026,2075,1774.55,0,0,12,3,31,2075,1672531777
579,1047,2011,3773.43,0,1,45,0,67,2011,1672531778
580,1056,2099,3029.74,1,2,20,1,70,2099,1672531779
581,1009,2065,2241.99,0,0,13,0,54,2065,1672531780
582,1086,2003,8657.0,0,0,33,3,46,2003,1672531781
583,1043,2015,5839.86,1,0,10,4,43,2015,1672531782
584,1080,2095,4938.58,1,3,5,2,51,2095,1672531783
585,1041,2085,7141.14,0,0,18,1,47,2085,1672531784
586,1085,2060,8086.1,1,1,28,3,61,2060,1672531785
587,1016,2023,9480.93,1,3,11,2,62,2023,1672531786
588,1093,2024,1169.73,1,2,39,0,42,2024,1672531787
589,1039,2051,1652.69,1,1,11,4,41,2051,1672531788
590,1065,2006,1328.67,0,1,11,4,55,2006,1672531789
591,1040,2011,9788.18,1,1,12,2,44,2011,1672531790
592,1086,2054,6056.01,0,3,11,3,36,2054,1672531791
593,1053,2091,246.55,1,0,34,3,49,2091,1672531792
594,1042,2039,4966.5,0,2,15,5,24,2039,1672531793
595,1052,2041,7945.43,0,2,13,2,52,2041,1672531794
596,1090,2076,4305.43,1,2,34,2,68,2076,1672531795
597,1038,2093,7087.0,0,0,47,0,23,2093,1672531796
598,1071,2059,8977.92,0,2,6,3,61,2059,1672531797
599,1017,2097,3689.2,0,1,13,2,48,2097,1672531798
600,1025,2086,5439.41,0,3,33,4,40,2086,1672531799
601,1054,2058,4192.06,0,2,21,1,32,2058,1672531800
602,1086,2080,345.03,0,3,12,1,35,2080,1672531801
603,1049,2034,4368.55,0,0,47,5,20,2034,1672531802
604,1087,2044,7023.46,0,3,11,0,55,2044,1672531803
605,1096,2024,678.72,1,3,14,4,45,2024,1672531804
606,1023,2028,881.56,1,2,22,4,24,2028,1672531805
607,1079,2024,8779.03,0,0,39,4,58,2024,1672531806
608,1073,2011,6650.38,1,2,2,1,54,2011,1672531807
609,1039,2096,4751.51,1,2,25,0,58,2096,1672531808
610,1052,2078,5076.06,0,3,10,5,57,2078,1672531809
611,1071,2034,2439.89,0,1,32,4,46,2034,1672531810
612,1001,2087,9279.4,0,2,44,3,67,2087,1672531811
613,1039,2014,1383.9,1,1,2,0,58,2014,1672531812
614,1037,2056,250.85,1,0,50,5,40,2056,1672531813
615,1027,2069,872.91,1,2,38,3,25,2069,1672531814
616,1056,2003,1876.04,0,0,46,5,23,2003,1672531815
617,1075,2001,1973.21,0,1,19,4,69,2001,1672531816
618,1078,2051,6602.02,1,1,3,4,49,2051,1672531817
619,1084,2015,5463.73,1,2,47,0,38,2015,1672531818
620,1042,2002,5578.11,0,2,44,3,44,2002,1672531819
621,1060,2022,4784.02,0,3,7,0,31,2022,1672531820
622,1057,2084,9708.95,1,2,18,4,70,2084,1672531821
623,1057,2062,6566.06,0,3,20,4,69,2062,1672531822
624,1087,2059,5825.38,1,2,5,4,36,2059,1672531823
625,1028,2089,1167.34,1,1,11,4,70,2089,1672531824
626,1066,2052,407.16,1,3,20,3,35,2052,1672531825
627,1061,2085,2032.45,1,3,22,2,21,2085,1672531826
628,1095,2096,3010.43,0,2,11,4,44,2096,1672531827
629,1022,2078,7468.96,0,1,12,1,21,2078,1672531828
630,1085,2093,3913.19,1,0,38,1,27,2093,1672531829
631,1011,2063,3724.87,1,2,10,5,25,2063,1672531830
632,1037,2039,5106.86,1,0,17,3,20,2039,1672531831
633,1066,2080,131.53,0,0,24,1,55,2080,1672531832
634,1085,2079,5250.39,0,1,25,3,24,2079,1672531833
635,1082,2047,2666.22,0,3,29,5,42,2047,1672531834
636,1080,2089,5309.89,0,0,44,0,70,2089,1672531835
637,1043,2087,3040.41,1,2,2,2,68,2087,1672531836
638,1012,2089,8116.5,1,3,34,0,29,2089,1672531837
639,1097,2087,3202.1,0,3,43,1,45,2087,1672531838
640,1031,2051,2444.32,0,1,42,0,57,2051,1672531839
641,1087,2039,4809.09,1,2,37,0,44,2039,1672531840
642,1040,2012,2143.47,0,2,15,4,57,2012,1672531841
643,1029,2017,6643.72,0,3,37,4,44,2017,1672531842
644,1026,2018,4787.97,0,1,46,3,48,2018,1672531843
645,1019,2002,2149.08,0,0,15,4,28,2002,1672531844
646,1004,2025,1732.46,1,3,45,0,67,2025,1672531845
647,1006,2015,5534.8,1,3,42,4,67,2015,1672531846
648,1032,2003,6274.03,1,3,23,1,47,2003,1672531847
649,1061,2090,8588.34,0,0,3,5,68,2090,1672531848
650,1079,2025,718.48,1,0,18,1,50,2025,1672531849
651,1099,2004,6674.15,1,2,27,3,62,2004,1672531850
652,1010,2027,8579.88,0,1,11,2,33,2027,1672531851
653,1059,2062,1462.57,0,0,45,1,31,2062,1672531852
654,1054,2084,7607.58,0,2,40,4,29,2084,1672531853
655,1081,2019,4782.11,0,1,45,2,69,2019,1672531854
656,1074,2084,9898.77,1,0,13,2,69,2084,1672531855
657,1025,2031,735.18,1,0,13,2,29,2031,1672531856
658,1092,2056,1655.68,0,0,42,2,42,2056,1672531857
659,1090,2081,6273.14,0,2,30,4,31,2081,1672531858
660,1050,2069,4140.95,1,2,18,1,49,2069,1672531859
661,1064,2025,6259.98,0,1,8,2,30,2025,1672531860
662,1052,2012,9376.71,1,3,23,4,22,2012,1672531861
663,1032,2039,8281.48,0,0,13,2,54,2039,1672531862
664,1019,2099,4069.85,0,2,22,0,44,2099,1672531863
665,1084,2060,7526.19,1,2,36,0,68,2060,1672531864
666,1089,2019,438.66,1,3,47,1,51,2019,1672531865
667,1001,2061,3211.67,1,3,15,2,29,2061,1672531866
668,1097,2055,3952.34,1,1,14,0,37,2055,1672531867
669,1099,2003,1934.13,0,2,46,5,30,2003,1672531868
670,1014,2015,7267.69,0,2,34,0,44,2015,1672531869
671,1100,2022,3743.09,1,1,29,0,55,2022,1672531870
672,1055,2020,4503.79,0,1,33,3,50,2020,1672531871
673,1029,2095,8365.36,0,2,42,2,22,2095,1672531872
674,1023,2090,2254.96,1,0,38,0,66,2090,1672531873
675,1090,2057,9076.0,0,2,24,5,26,2057,1672531874
676,1067,2063,4798.86,1,1,40,2,20,2063,1672531875
677,1060,2061,9494.39,1,3,6,4,20,2061,1672531876
678,1007,2003,5100.38,1,1,47,0,45,2003,1672531877
679,1072,2058,4071.25,1,0,40,4,48,2058,1672531878
680,1032,2075,8719.99,1,1,2,0,53,2075,1672531879
681,1016,2032,6357.09,0,3,22,1,62,2032,1672531880
682,1059,2026,2420.99,0,3,16,0,57,2026,1672531881
683,1018,2038,5217.37,0,2,49,1,46,2038,1672531882
684,1060,2073,4976.36,0,2,3,3,28,2073,1672531883
685,1086,2051,759.8,0,0,38,2,45,2051,1672531884
686,1068,2007,6002.22,1,2,41,5,47,2007,1672531885
687,1072,2043,4178.99,1,3,48,2,25,2043,1672531886
688,1077,2002,5621.25,1,3,18,5,41,2002,1672531887
689,1041,2014,7047.7,1,3,22,4,45,2014,1672531888
690,1097,2081,7772.71,1,3,36,3,55,2081,1672531889
691,1057,2092,7731.45,0,3,31,4,23,2092,1672531890
692,1079,2056,409.09,1,1,24,4,58,2056,1672531891
693,1093,2054,2781.12,1,2,37,5,37,2054,1672531892
694,1065,2064,2815.53,1,2,23,5,64,2064,1672531893
695,1055,2095,6505.17,0,0,4,5,63,2095,1672531894
696,1071,2075,9866.92,0,1,33,3,47,2075,1672531895
697,1058,2077,3421.41,0,1,45,2,69,2077,1672531896
698,1021,2094,8364.88,0,1,12,1,18,2094,1672531897
699,1096,2071,6056.91,1,0,23,4,22,2071,1672531898
700,1061,2038,9194.07,0,0,31,5,28,2038,1672531899
701,1058,2005,8555.24,1,1,9,0,57,2005,1672531900
702,1034,2063,4704.42,0,0,15,4,70,2063,1672531901
703,1097,2052,4883.0,1,1,12,1,52,2052,1672531902
704,1032,2063,7576.6,0,3,48,0,31,2063,1672531903
705,1082,2066,8396.68,1,1,45,1,61,2066,1672531904
706,1036,2076,5899.72,0,2,44,4,67,2076,1672531905
707,1099,2093,5606.27,0,0,13,1,55,2093,1672531906
708,1100,2079,6825.02,1,1,1,4,65,2079,1672531907
709,1067,2087,5997.43,1,3,1,5,67,2087,1672531908
710,1063,2063,7860.3,1,2,31,4,34,2063,1672531909
711,1081,2030,1381.3,1,0,1,5,61,2030,1672531910
712,1031,2092,3377.38,0,0,36,3,40,2092,1672531911
713,1036,2008,6917.33,0,1,27,0,36,2008,1672531912
714,1057,2068,9752.51,1,2,5,1,23,2068,1672531913
715,1010,2003,5332.06,1,2,36,3,68,2003,1672531914
716,1092,2055,6167.5,1,2,28,5,42,2055,1672531915
717,1037,2074,638.71,1,0,39,4,35,2074,1672531916
718,1031,2041,6294.92,0,1,20,5,42,2041,1672531917
719,1035,2071,9342.27,0,0,33,3,19,2071,1672531918
720,1043,2009,8748.77,0,1,20,5,49,2009,1672531919
721,1041,2035,5948.39,1,0,26,1,61,2035,1672531920
722,1070,2083,2286.14,0,3,44,4,24,2083,1672531921
723,1011,2054,9268.93,1,0,30,3,40,2054,1672531922
724,1018,2061,3248.4,0,0,19,3,20,2061,1672531923
725,1020,2015,2401.75,1,1,30,3,18,2015,1672531924
726,1030,2064,1920.75,0,2,47,2,45,2064,1672531925
727,1050,2080,9723.68,1,0,41,0,58,2080,1672531926
728,1089,2083,1926.55,0,3,49,2,62,2083,1672531927
729,1020,2045,3356.63,1,1,23,0,61,2045,1672531928
730,1091,2058,6764.24,0,0,11,5,43,2058,1672531929
731,1028,2090,2792.44,1,1,48,0,40,2090,1672531930
732,1009,2056,5981.63,1,2,40,3,28,2056,1672531931
733,1054,2003,6700.15,0,0,7,1,53,2003,1672531932
734,1053,2021,1891.64,1,3,18,3,39,2021,1672531933
735,1043,2037,6134.41,1,0,36,0,30,2037,1672531934
736,1070,2093,7871.06,1,3,16,2,21,2093,1672531935
737,1060,2025,8024.42,1,1,48,1,20,2025,1672531936
738,1054,2061,6886.44,0,1,24,3,34,2061,1672531937
739,1008,2045,1907.76,1,1,42,0,38,2045,1672531938
740,1027,2057,6862.94,0,0,25,4,41,2057,1672531939
741,1054,2030,7129.08,1,0,24,4,48,2030,1672531940
742,1050,2065,5533.5,0,1,3,4,62,2065,1672531941
743,1099,2029,2052.6,0,0,36,0,59,2029,1672531942
744,1075,2076,4632.28,0,1,41,2,50,2076,1672531943
745,1090,2088,5205.93,1,3,50,2,43,2088,1672531944
746,1003,2044,1180.94,0,3,25,0,52,2044,1672531945
747,1098,2078,7230.2,1,2,37,5,69,2078,1672531946
748,1074,2092,2921.7,1,2,9,5,39,2092,1672531947
749,1049,2085,2477.8,0,1,43,0,57,2085,1672531948
750,1062,2060,5985.33,0,0,9,1,29,2060,1672531949
751,1001,2017,6338.11,1,2,30,1,27,2017,1672531950
752,1046,2038,3380.35,1,2,43,3,27,2038,1672531951
753,1039,2093,8873.86,1,1,1,3,26,2093,1672531952
754,1097,2092,8097.68,0,0,48,4,65,2092,1672531953
755,1050,2050,3756.24,0,0,12,4,21,2050,1672531954
756,1054,2054,3922.39,1,2,22,3,19,2054,1672531955
757,1069,2087,7173.24,1,3,9,4,67,2087,1672531956
758,1096,2084,9325.51,1,3,44,0,42,2084,1672531957
759,1095,2095,4596.2,1,2,44,3,68,2095,1672531958
760,1070,2047,3420.58,1,2,24,4,40,2047,1672531959
761,1078,2061,2554.71,0,2,41,5,64,2061,1672531960
762,1029,2021,729.78,0,0,43,4,61,2021,1672531961
763,1063,2080,1253.05,0,3,46,1,57,2080,1672531962
764,1029,2027,3771.85,0,0,17,5,48,2027,1672531963
765,1035,2037,5511.33,0,0,41,4,59,2037,1672531964
766,1056,2089,3936.88,1,0,7,1,46,2089,1672531965
767,1063,2096,674.8,0,1,8,4,37,2096,1672531966
768,1004,2012,8121.79,0,0,48,2,59,2012,1672531967
769,1050,2086,2555.56,1,2,43,2,25,2086,1672531968
770,1044,2062,4955.61,0,1,4,2,37,2062,1672531969
771,1086,2017,9348.16,1,2,49,4,35,2017,1672531970
772,1087,2023,5510.94,1,2,24,2,26,2023,1672531971
773,1052,2026,8213.37,1,1,23,4,58,2026,1672531972
774,1093,2021,5116.07,0,1,48,2,21,2021,1672531973
775,1022,2078,4210.73,1,1,27,5,23,2078,1672531974
776,1060,2063,2664.36,1,3,12,4,50,2063,1672531975
777,1017,2013,9815.96,0,0,42,2,60,2013,1672531976
778,1080,2054,6284.85,1,3,20,5,18,2054,1672531977
779,1069,2064,4900.7,0,0,5,5,31,2064,1672531978
780,1004,2039,1089.71,0,2,10,2,36,2039,1672531979
781,1051,2031,4377.35,1,1,28,0,27,2031,1672531980
782,1076,2027,3138.29,0,0,43,5,18,2027,1672531981
783,1073,2072,1405.88,1,2,27,3,63,2072,1672531982
784,1085,2007,1237.94,1,3,29,2,42,2007,1672531983
785,1004,2003,7603.64,1,2,27,3,64,2003,1672531984
786,1011,2046,9941.96,0,1,42,5,53,2046,1672531985
787,1083,2034,419.94,0,3,33,0,47,2034,1672531986
788,1055,2046,712.1,0,3,2,5,29,2046,1672531987
789,1018,2087,1083.54,1,2,42,1,22,2087,1672531988
790,1060,2021,5356.87,0,1,37,5,49,2021,1672531989
791,1024,2023,1282.95,0,2,17,4,19,2023,1672531990
792,1007,2065,967.95,1,2,4,0,35,2065,1672531991
793,1034,2005,7432.8,0,2,48,0,64,2005,1672531992
794,1049,2009,4238.41,0,3,21,2,45,2009,1672531993
795,1042,2044,408.97,1,3,37,1,44,2044,1672531994
796,1028,2056,6606.37,0,2,26,0,51,2056,1672531995
797,1059,2015,608.2,0,0,20,3,48,2015,1672531996
798,1042,2080,1123.21,1,2,31,0,59,2080,1672531997
799,1044,2030,9768.59,1,0,3,4,68,2030,1672531998
800,1098,2016,7198.52,1,2,16,0,19,2016,1672531999
801,1049,2072,2849.04,1,2,13,4,60,2072,1672532000
802,1036,2029,2414.4,0,2,28,0,69,2029,1672532001
803,1097,2063,2212.17,0,0,18,2,63,2063,1672532002
804,1054,2034,6040.58,1,3,11,0,60,2034,1672532003
805,1033,2044,7519.75,0,3,19,2,53,2044,1672532004
806,1011,2046,9279.24,1,0,50,0,25,2046,1672532005
807,1061,2099,3541.98,0,1,21,1,69,2099,1672532006
808,1003,2006,2371.26,1,2,49,1,49,2006,1672532007
809,1096,2099,239.31,1,0,13,3,57,2099,1672532008
810,1070,2072,5845.36,0,3,46,3,42,2072,1672532009
811,1007,2035,7625.89,0,1,10,3,27,2035,1672532010
812,1045,2020,1726.7,0,1,2,4,25,2020,1672532011
813,1029,2089,9664.33,0,0,28,3,23,2089,1672532012
814,1084,2066,3838.89,1,2,21,3,45,2066,1672532013
815,1009,2078,5421.7,0,3,18,2,48,2078,1672532014
816,1100,2086,184.23,0,1,47,1,24,2086,1672532015
817,1084,2014,1612.35,0,2,47,3,27,2014,1672532016
818,1006,2091,5716.69,0,0,15,2,33,2091,1672532017
819,1097,2007,6145.18,0,1,9,2,20,2007,1672532018
820,1004,2057,9741.12,1,1,27,1,34,2057,1672532019
821,1032,2059,8097.41,0,1,41,4,42,2059,1672532020
822,1026,2097,1254.39,0,3,5,1,62,2097,1672532021
823,1003,2015,2469.47,1,3,19,0,39,2015,1672532022
824,1080,2014,4069.96,1,1,15,2,50,2014,1672532023
825,1020,2079,2427.82,1,2,20,1,32,2079,1672532024
826,1031,2079,6099.98,0,0,4,5,43,2079,1672532025
827,1017,2014,8919.93,0,0,45,2,69,2014,1672532026
828,1061,2072,9177.08,1,1,43,1,41,2072,1672532027
829,1086,2006,2801.91,1,1,50,4,56,2006,1672532028
830,1015,2065,41.65,1,1,14,5,56,2065,1672532029
831,1073,2014,6714.9,1,1,31,0,52,2014,1672532030
832,1028,2022,4357.58,0,0,5,4,18,2022,1672532031
833,1060,2081,8610.34,1,2,23,2,65,2081,1672532032
834,1090,2016,8497.4,0,1,10,4,65,2016,1672532033
835,1033,2027,4467.19,1,3,46,5,61,2027,1672532034
836,1099,2047,2329.49,0,0,18,3,58,2047,1672532035
837,1048,2021,8474.35,1,2,13,0,64,2021,1672532036
838,1022,2094,4091.26,1,1,8,5,24,2094,1672532037
839,1078,2038,4446.89,1,2,3,3,44,2038,1672532038
840,1078,2091,1512.35,1,0,39,4,60,2091,1672532039
841,1096,2057,8882.3,1,3,5,2,44,2057,1672532040
842,1092,2098,8507.36,1,0,22,5,40,2098,1672532041
843,1015,2065,7509.43,1,0,44,5,52,2065,1672532042
844,1100,2064,240.04,1,2,27,1,70,2064,1672532043
845,1021,2094,7652.91,1,0,35,1,61,2094,1672532044
846,1040,2013,2059.24,0,1,16,4,24,2013,1672532045
847,1014,2020,6736.38,1,2,42,0,32,2020,1672532046
848,1075,2083,4372.14,0,1,2,4,45,2083,1672532047
849,1004,2047,8752.72,0,2,40,4,69,2047,1672532048
850,1040,2043,3429.46,1,1,48,2,44,2043,1672532049
851,1074,2018,216.95,1,1,24,4,62,2018,1672532050
852,1087,2016,5080.52,0,2,16,5,28,2016,1672532051
853,1049,2026,3885.13,0,2,47,2,28,2026,1672532052
854,1051,2057,4427.47,1,2,5,2,66,2057,1672532053
855,1092,2054,2062.64,0,0,48,0,27,2054,1672532054
856,1026,2099,1453.71,0,1,12,2,20,2099,1672532055
857,1010,2099,782.8,1,2,11,1,52,2099,1672532056
858,1076,2001,8371.03,0,1,24,2,42,2001,1672532057
859,1089,2032,6835.95,1,2,11,1,22,2032,1672532058
860,1081,2061,1692.13,1,0,48,4,61,2061,1672532059
861,1032,2044,4046.02,0,1,50,5,19,2044,1672532060
862,1014,2037,2187.1,1,2,26,0,26,2037,1672532061
863,1090,2065,3539.12,0,1,18,3,24,2065,1672532062
864,1099,2022,2748.68,0,3,38,0,33,2022,1672532063
865,1039,2011,7152.19,0,0,29,0,19,2011,1672532064
866,1088,2035,8985.54,0,1,19,1,63,2035,1672532065
867,1077,2048,3800.65,0,2,29,3,62,2048,1672532066
868,1016,2092,8778.53,1,2,36,0,41,2092,1672532067
869,1073,2097,9606.94,0,2,30,3,19,2097,1672532068
870,1006,2054,6868.06,0,0,4,5,54,2054,1672532069
871,1045,2047,5637.46,1,0,28,5,42,2047,1672532070
872,1069,2081,6458.32,0,1,29,5,33,2081,1672532071
873,1055,2086,656.3,1,1,42,4,56,2086,1672532072
874,1085,2032,7133.57,1,1,41,3,54,2032,1672532073
875,1048,2020,228.57,1,3,43,2,34,2020,1672532074
876,1009,2097,5720.85,0,3,25,4,49,2097,1672532075
877,1065,2097,3601.61,1,0,19,3,53,2097,1672532076
878,1083,2068,214.74,0,3,19,5,30,2068,1672532077
879,1044,2054,4368.56,0,0,11,2,36,2054,1672532078
880,1002,2030,4458.82,1,1,33,4,51,2030,1672532079
881,1054,2018,4247.14,1,3,27,1,53,2018,1672532080
882,1063,2055,4379.25,0,3,41,2,22,2055,1672532081
883,1014,2053,3488.82,0,1,15,3,62,2053,1672532082
884,1056,2053,2698.53,1,1,3,2,35,2053,1672532083
885,1047,2059,9116.87,0,2,30,3,43,2059,1672532084
886,1082,2067,2605.99,0,1,43,2,18,2067,1672532085
887,1059,2088,1589.4,0,1,48,5,66,2088,1672532086
888,1091,2047,2199.18,0,2,2,3,61,2047,1672532087
889,1020,2004,5859.09,1,0,30,4,66,2004,1672532088
890,1056,2057,5176.53,0,0,34,5,53,2057,1672532089
891,1023,2019,5314.06,1,0,6,2,27,2019,1672532090
892,1094,2099,1965.17,0,3,48,3,34,2099,1672532091
893,1067,2002,372.57,0,2,3,2,62,2002,1672532092
894,1084,2092,3820.63,0,0,47,2,46,2092,1672532093
895,1035,2067,489.31,0,3,5,2,37,2067,1672532094
896,1079,2009,2293.52,1,1,47,2,18,2009,1672532095
897,1069,2011,7073.97,1,0,3,4,65,2011,1672532096
898,1100,2044,1595.95,0,1,7,3,47,2044,1672532097
899,1062,2041,6158.35,1,3,9,2,54,2041,1672532098
900,1060,2052,5532.71,1,2,19,4,62,2052,1672532099
